history_id,pharmacy_id,medicine_id,quantity,recorded_at
HIST019091,PH0115,MED0186,42,2025-12-28 14:00:00
HIST019092,PH0115,MED0186,43,2026-01-23 14:00:00
HIST019093,PH0115,MED0186,43,2026-02-24 14:00:00
HIST019094,PH0115,MED0186,46,2026-03-25 14:00:00
HIST019095,PH0115,MED0186,42,2026-04-26 14:00:00
HIST019096,PH0115,MED0186,43,2026-05-25 14:00:00
HIST019097,PH0115,MED0186,45,2026-06-25 14:00:00
HIST019098,PH0115,MED0186,45,2026-07-22 14:00:00
HIST019099,PH0115,MED0423,57,2025-11-24 14:00:00
HIST019100,PH0115,MED0423,56,2025-12-25 14:00:00
HIST019101,PH0115,MED0423,60,2026-01-23 14:00:00
HIST019102,PH0115,MED0423,63,2026-02-22 14:00:00
HIST019103,PH0115,MED0423,66,2026-03-25 14:00:00
HIST019104,PH0115,MED0423,60,2026-04-25 14:00:00
HIST019105,PH0115,MED0423,63,2026-05-26 14:00:00
HIST019106,PH0115,MED0423,62,2026-06-23 14:00:00
HIST019107,PH0115,MED0423,59,2026-07-24 14:00:00
HIST019108,PH0115,MED0119,189,2025-11-28 14:00:00
HIST019109,PH0115,MED0119,0,2025-12-28 14:00:00
HIST019110,PH0115,MED0119,0,2026-01-27 14:00:00
HIST019111,PH0115,MED0119,181,2026-02-22 14:00:00
HIST019112,PH0115,MED0119,137,2026-03-27 14:00:00
HIST019113,PH0115,MED0119,145,2026-04-27 14:00:00
HIST019114,PH0115,MED0119,59,2026-05-23 14:00:00
HIST019115,PH0115,MED0119,0,2026-06-25 14:00:00
HIST019116,PH0115,MED0119,5,2026-07-22 14:00:00
HIST019117,PH0115,MED0017,126,2025-11-26 14:00:00
HIST019118,PH0115,MED0017,136,2025-12-27 14:00:00
HIST019119,PH0115,MED0017,126,2026-01-23 14:00:00
HIST019120,PH0115,MED0017,142,2026-02-23 14:00:00
HIST019121,PH0115,MED0017,132,2026-03-27 14:00:00
HIST019122,PH0115,MED0017,133,2026-04-26 14:00:00
HIST019123,PH0115,MED0017,141,2026-05-26 14:00:00
HIST019124,PH0115,MED0017,139,2026-06-24 14:00:00
HIST019125,PH0115,MED0017,134,2026-07-24 14:00:00
HIST019126,PH0115,MED0226,144,2025-11-28 14:00:00
HIST019127,PH0115,MED0226,126,2025-12-26 14:00:00
HIST019128,PH0115,MED0226,124,2026-01-24 14:00:00
HIST019129,PH0115,MED0226,133,2026-02-25 14:00:00
HIST019130,PH0115,MED0226,142,2026-03-26 14:00:00
HIST019131,PH0115,MED0226,144,2026-04-27 14:00:00
HIST019132,PH0115,MED0226,124,2026-05-26 14:00:00
HIST019133,PH0115,MED0226,132,2026-06-22 14:00:00
HIST019134,PH0115,MED0226,134,2026-07-24 14:00:00
HIST019135,PH0115,MED0174,82,2025-11-26 14:00:00
HIST019136,PH0115,MED0174,67,2025-12-26 14:00:00
HIST019137,PH0115,MED0174,55,2026-01-26 14:00:00
HIST019138,PH0115,MED0174,36,2026-02-22 14:00:00
HIST019139,PH0115,MED0174,27,2026-03-28 14:00:00
HIST019140,PH0115,MED0174,19,2026-04-27 14:00:00
HIST019141,PH0115,MED0174,13,2026-05-26 14:00:00
HIST019142,PH0115,MED0174,9,2026-06-22 14:00:00
HIST019143,PH0115,MED0174,7,2026-07-26 14:00:00
HIST019144,PH0115,MED0131,34,2025-11-24 14:00:00
HIST019145,PH0115,MED0131,40,2025-12-25 14:00:00
HIST019146,PH0115,MED0131,37,2026-01-26 14:00:00
HIST019147,PH0115,MED0131,34,2026-02-25 14:00:00
HIST019148,PH0115,MED0131,37,2026-03-24 14:00:00
HIST019149,PH0115,MED0131,40,2026-04-24 14:00:00
HIST019150,PH0115,MED0131,36,2026-05-25 14:00:00
HIST019151,PH0115,MED0131,41,2026-06-26 14:00:00
HIST019152,PH0115,MED0131,35,2026-07-23 14:00:00
HIST019153,PH0115,MED0451,268,2025-11-28 14:00:00
HIST019154,PH0115,MED0451,246,2025-12-24 14:00:00
HIST019155,PH0115,MED0451,243,2026-01-26 14:00:00
HIST019156,PH0115,MED0451,279,2026-02-23 14:00:00
HIST019157,PH0115,MED0451,258,2026-03-26 14:00:00
HIST019158,PH0115,MED0451,276,2026-04-25 14:00:00
HIST019159,PH0115,MED0451,249,2026-05-27 14:00:00
HIST019160,PH0115,MED0451,243,2026-06-23 14:00:00
HIST019161,PH0115,MED0451,283,2026-07-23 14:00:00
HIST019162,PH0116,MED0354,172,2025-11-25 14:00:00
HIST019163,PH0116,MED0354,145,2025-12-27 14:00:00
HIST019164,PH0116,MED0354,147,2026-01-25 14:00:00
HIST019165,PH0116,MED0354,151,2026-02-26 14:00:00
HIST019166,PH0116,MED0354,152,2026-03-25 14:00:00
HIST019167,PH0116,MED0354,160,2026-04-23 14:00:00
HIST019168,PH0116,MED0354,165,2026-05-25 14:00:00
HIST019169,PH0116,MED0354,158,2026-06-26 14:00:00
HIST019170,PH0116,MED0354,146,2026-07-25 14:00:00
HIST019171,PH0116,MED0200,43,2025-11-26 14:00:00
HIST019172,PH0116,MED0200,43,2025-12-26 14:00:00
HIST019173,PH0116,MED0200,46,2026-01-25 14:00:00
HIST019174,PH0116,MED0200,39,2026-02-26 14:00:00
HIST019175,PH0116,MED0200,45,2026-03-24 14:00:00
HIST019176,PH0116,MED0200,45,2026-04-24 14:00:00
HIST019177,PH0116,MED0200,43,2026-05-23 14:00:00
HIST019178,PH0116,MED0200,40,2026-06-26 14:00:00
HIST019179,PH0116,MED0200,45,2026-07-22 14:00:00
HIST019180,PH0116,MED0399,213,2025-11-27 14:00:00
HIST019181,PH0116,MED0399,226,2025-12-26 14:00:00
HIST019182,PH0116,MED0399,225,2026-01-23 14:00:00
HIST019183,PH0116,MED0399,215,2026-02-25 14:00:00
HIST019184,PH0116,MED0399,231,2026-03-26 14:00:00
HIST019185,PH0116,MED0399,242,2026-04-24 14:00:00
HIST019186,PH0116,MED0399,243,2026-05-26 14:00:00
HIST019187,PH0116,MED0399,214,2026-06-22 14:00:00
HIST019188,PH0116,MED0399,221,2026-07-22 14:00:00
HIST019189,PH0116,MED0337,84,2025-11-26 14:00:00
HIST019190,PH0116,MED0337,86,2025-12-28 14:00:00
HIST019191,PH0116,MED0337,89,2026-01-26 14:00:00
HIST019192,PH0116,MED0337,79,2026-02-25 14:00:00
HIST019193,PH0116,MED0337,93,2026-03-25 14:00:00
HIST019194,PH0116,MED0337,92,2026-04-26 14:00:00
HIST019195,PH0116,MED0337,89,2026-05-23 14:00:00
HIST019196,PH0116,MED0337,83,2026-06-25 14:00:00
HIST019197,PH0116,MED0337,85,2026-07-24 14:00:00
HIST019198,PH0116,MED0511,252,2025-11-28 14:00:00
HIST019199,PH0116,MED0511,250,2025-12-26 14:00:00
HIST019200,PH0116,MED0511,231,2026-01-23 14:00:00
HIST019201,PH0116,MED0511,251,2026-02-26 14:00:00
HIST019202,PH0116,MED0511,222,2026-03-27 14:00:00
HIST019203,PH0116,MED0511,240,2026-04-23 14:00:00
HIST019204,PH0116,MED0511,257,2026-05-25 14:00:00
HIST019205,PH0116,MED0511,265,2026-06-26 14:00:00
HIST019206,PH0116,MED0511,225,2026-07-26 14:00:00
HIST019207,PH0116,MED0344,208,2025-11-25 14:00:00
HIST019208,PH0116,MED0344,182,2025-12-27 14:00:00
HIST019209,PH0116,MED0344,212,2026-01-27 14:00:00
HIST019210,PH0116,MED0344,189,2026-02-23 14:00:00
HIST019211,PH0116,MED0344,217,2026-03-24 14:00:00
HIST019212,PH0116,MED0344,207,2026-04-23 14:00:00
HIST019213,PH0116,MED0344,185,2026-05-23 14:00:00
HIST019214,PH0116,MED0344,202,2026-06-26 14:00:00
HIST019215,PH0116,MED0344,193,2026-07-24 14:00:00
HIST019216,PH0116,MED0219,86,2025-11-27 14:00:00
HIST019217,PH0116,MED0219,101,2025-12-27 14:00:00
HIST019218,PH0116,MED0219,84,2026-01-24 14:00:00
HIST019219,PH0116,MED0219,99,2026-02-23 14:00:00
HIST019220,PH0116,MED0219,88,2026-03-25 14:00:00
HIST019221,PH0116,MED0219,91,2026-04-25 14:00:00
HIST019222,PH0116,MED0219,84,2026-05-23 14:00:00
HIST019223,PH0116,MED0219,90,2026-06-24 14:00:00
HIST019224,PH0116,MED0219,98,2026-07-25 14:00:00
HIST019225,PH0116,MED0126,244,2025-11-27 14:00:00
HIST019226,PH0116,MED0126,207,2025-12-26 14:00:00
HIST019227,PH0116,MED0126,207,2026-01-24 14:00:00
HIST019228,PH0116,MED0126,223,2026-02-26 14:00:00
HIST019229,PH0116,MED0126,208,2026-03-25 14:00:00
HIST019230,PH0116,MED0126,236,2026-04-26 14:00:00
HIST019231,PH0116,MED0126,223,2026-05-27 14:00:00
HIST019232,PH0116,MED0126,233,2026-06-26 14:00:00
HIST019233,PH0116,MED0126,210,2026-07-25 14:00:00
HIST019234,PH0116,MED0007,156,2025-11-25 14:00:00
HIST019235,PH0116,MED0007,161,2025-12-27 14:00:00
HIST019236,PH0116,MED0007,160,2026-01-23 14:00:00
HIST019237,PH0116,MED0007,167,2026-02-22 14:00:00
HIST019238,PH0116,MED0007,150,2026-03-28 14:00:00
HIST019239,PH0116,MED0007,138,2026-04-27 14:00:00
HIST019240,PH0116,MED0007,139,2026-05-23 14:00:00
HIST019241,PH0116,MED0007,162,2026-06-22 14:00:00
HIST019242,PH0116,MED0007,144,2026-07-23 14:00:00
HIST019243,PH0116,MED0206,41,2025-11-25 14:00:00
HIST019244,PH0116,MED0206,46,2025-12-26 14:00:00
HIST019245,PH0116,MED0206,44,2026-01-23 14:00:00
HIST019246,PH0116,MED0206,43,2026-02-22 14:00:00
HIST019247,PH0116,MED0206,46,2026-03-25 14:00:00
HIST019248,PH0116,MED0206,46,2026-04-27 14:00:00
HIST019249,PH0116,MED0206,46,2026-05-23 14:00:00
HIST019250,PH0116,MED0206,41,2026-06-24 14:00:00
HIST019251,PH0116,MED0206,41,2026-07-22 14:00:00
HIST019252,PH0116,MED0218,15,2025-11-25 14:00:00
HIST019253,PH0116,MED0218,19,2025-12-24 14:00:00
HIST019254,PH0116,MED0218,0,2026-01-25 14:00:00
HIST019255,PH0116,MED0218,134,2026-02-26 14:00:00
HIST019256,PH0116,MED0218,0,2026-03-25 14:00:00
HIST019257,PH0116,MED0218,0,2026-04-24 14:00:00
HIST019258,PH0116,MED0218,0,2026-05-26 14:00:00
HIST019259,PH0116,MED0218,0,2026-06-23 14:00:00
HIST019260,PH0116,MED0218,0,2026-07-26 14:00:00
HIST019261,PH0116,MED0490,279,2025-11-25 14:00:00
HIST019262,PH0116,MED0490,250,2025-12-27 14:00:00
HIST019263,PH0116,MED0490,272,2026-01-23 14:00:00
HIST019264,PH0116,MED0490,242,2026-02-22 14:00:00
HIST019265,PH0116,MED0490,275,2026-03-24 14:00:00
HIST019266,PH0116,MED0490,267,2026-04-26 14:00:00
HIST019267,PH0116,MED0490,239,2026-05-24 14:00:00
HIST019268,PH0116,MED0490,253,2026-06-22 14:00:00
HIST019269,PH0116,MED0490,242,2026-07-24 14:00:00
HIST019270,PH0116,MED0253,220,2025-11-27 14:00:00
HIST019271,PH0116,MED0253,226,2025-12-25 14:00:00
HIST019272,PH0116,MED0253,221,2026-01-23 14:00:00
HIST019273,PH0116,MED0253,202,2026-02-22 14:00:00
HIST019274,PH0116,MED0253,212,2026-03-25 14:00:00
HIST019275,PH0116,MED0253,202,2026-04-23 14:00:00
HIST019276,PH0116,MED0253,245,2026-05-26 14:00:00
HIST019277,PH0116,MED0253,218,2026-06-26 14:00:00
HIST019278,PH0116,MED0253,223,2026-07-24 14:00:00
HIST019279,PH0116,MED0498,128,2025-11-24 14:00:00
HIST019280,PH0116,MED0498,118,2025-12-27 14:00:00
HIST019281,PH0116,MED0498,122,2026-01-23 14:00:00
HIST019282,PH0116,MED0498,129,2026-02-26 14:00:00
HIST019283,PH0116,MED0498,138,2026-03-26 14:00:00
HIST019284,PH0116,MED0498,118,2026-04-27 14:00:00
HIST019285,PH0116,MED0498,136,2026-05-25 14:00:00
HIST019286,PH0116,MED0498,123,2026-06-25 14:00:00
HIST019287,PH0116,MED0498,123,2026-07-25 14:00:00
HIST019288,PH0116,MED0209,223,2025-11-28 14:00:00
HIST019289,PH0116,MED0209,239,2025-12-26 14:00:00
HIST019290,PH0116,MED0209,216,2026-01-25 14:00:00
HIST019291,PH0116,MED0209,228,2026-02-22 14:00:00
HIST019292,PH0116,MED0209,215,2026-03-25 14:00:00
HIST019293,PH0116,MED0209,244,2026-04-25 14:00:00
HIST019294,PH0116,MED0209,231,2026-05-27 14:00:00
HIST019295,PH0116,MED0209,253,2026-06-22 14:00:00
HIST019296,PH0116,MED0209,226,2026-07-26 14:00:00
HIST019297,PH0116,MED0011,0,2025-11-27 14:00:00
HIST019298,PH0116,MED0011,0,2025-12-25 14:00:00
HIST019299,PH0116,MED0011,0,2026-01-27 14:00:00
HIST019300,PH0116,MED0011,26,2026-02-23 14:00:00
HIST019301,PH0116,MED0011,0,2026-03-25 14:00:00
HIST019302,PH0116,MED0011,16,2026-04-23 14:00:00
HIST019303,PH0116,MED0011,0,2026-05-23 14:00:00
HIST019304,PH0116,MED0011,15,2026-06-25 14:00:00
HIST019305,PH0116,MED0011,90,2026-07-25 14:00:00
HIST019306,PH0116,MED0198,78,2025-11-26 14:00:00
HIST019307,PH0116,MED0198,92,2025-12-28 14:00:00
HIST019308,PH0116,MED0198,97,2026-01-23 14:00:00
HIST019309,PH0116,MED0198,83,2026-02-26 14:00:00
HIST019310,PH0116,MED0198,170,2026-03-24 14:00:00
HIST019311,PH0116,MED0198,183,2026-04-26 14:00:00
HIST019312,PH0116,MED0198,152,2026-05-24 14:00:00
HIST019313,PH0116,MED0198,148,2026-06-24 14:00:00
HIST019314,PH0116,MED0198,166,2026-07-24 14:00:00
HIST019315,PH0116,MED0162,263,2025-11-24 14:00:00
HIST019316,PH0116,MED0162,243,2025-12-27 14:00:00
HIST019317,PH0116,MED0162,239,2026-01-25 14:00:00
HIST019318,PH0116,MED0162,259,2026-02-22 14:00:00
HIST019319,PH0116,MED0162,252,2026-03-24 14:00:00
HIST019320,PH0116,MED0162,240,2026-04-26 14:00:00
HIST019321,PH0116,MED0162,247,2026-05-24 14:00:00
HIST019322,PH0116,MED0162,234,2026-06-26 14:00:00
HIST019323,PH0116,MED0162,238,2026-07-26 14:00:00
HIST019324,PH0116,MED0489,235,2025-11-25 14:00:00
HIST019325,PH0116,MED0489,261,2025-12-28 14:00:00
HIST019326,PH0116,MED0489,262,2026-01-24 14:00:00
HIST019327,PH0116,MED0489,232,2026-02-26 14:00:00
HIST019328,PH0116,MED0489,272,2026-03-28 14:00:00
HIST019329,PH0116,MED0489,275,2026-04-25 14:00:00
HIST019330,PH0116,MED0489,274,2026-05-27 14:00:00
HIST019331,PH0116,MED0489,258,2026-06-26 14:00:00
HIST019332,PH0116,MED0489,253,2026-07-24 14:00:00
HIST019333,PH0116,MED0117,253,2025-11-25 14:00:00
HIST019334,PH0116,MED0117,218,2025-12-27 14:00:00
HIST019335,PH0116,MED0117,242,2026-01-23 14:00:00
HIST019336,PH0116,MED0117,256,2026-02-22 14:00:00
HIST019337,PH0116,MED0117,258,2026-03-27 14:00:00
HIST019338,PH0116,MED0117,255,2026-04-24 14:00:00
HIST019339,PH0116,MED0117,220,2026-05-25 14:00:00
HIST019340,PH0116,MED0117,263,2026-06-23 14:00:00
HIST019341,PH0116,MED0117,218,2026-07-26 14:00:00
HIST019342,PH0116,MED0320,0,2025-11-24 14:00:00
HIST019343,PH0116,MED0320,18,2025-12-28 14:00:00
HIST019344,PH0116,MED0320,9,2026-01-27 14:00:00
HIST019345,PH0116,MED0320,13,2026-02-23 14:00:00
HIST019346,PH0116,MED0320,224,2026-03-28 14:00:00
HIST019347,PH0116,MED0320,19,2026-04-26 14:00:00
HIST019348,PH0116,MED0320,0,2026-05-23 14:00:00
HIST019349,PH0116,MED0320,148,2026-06-23 14:00:00
HIST019350,PH0116,MED0320,183,2026-07-24 14:00:00
HIST019351,PH0116,MED0397,179,2025-11-27 14:00:00
HIST019352,PH0116,MED0397,174,2025-12-27 14:00:00
HIST019353,PH0116,MED0397,185,2026-01-27 14:00:00
HIST019354,PH0116,MED0397,169,2026-02-23 14:00:00
HIST019355,PH0116,MED0397,193,2026-03-26 14:00:00
HIST019356,PH0116,MED0397,187,2026-04-24 14:00:00
HIST019357,PH0116,MED0397,193,2026-05-27 14:00:00
HIST019358,PH0116,MED0397,183,2026-06-26 14:00:00
HIST019359,PH0116,MED0397,161,2026-07-25 14:00:00
HIST019360,PH0116,MED0113,218,2025-11-28 14:00:00
HIST019361,PH0116,MED0113,230,2025-12-25 14:00:00
HIST019362,PH0116,MED0113,236,2026-01-25 14:00:00
HIST019363,PH0116,MED0113,232,2026-02-24 14:00:00
HIST019364,PH0116,MED0113,240,2026-03-26 14:00:00
HIST019365,PH0116,MED0113,250,2026-04-25 14:00:00
HIST019366,PH0116,MED0113,240,2026-05-25 14:00:00
HIST019367,PH0116,MED0113,211,2026-06-22 14:00:00
HIST019368,PH0116,MED0113,235,2026-07-26 14:00:00
HIST019369,PH0116,MED0044,182,2025-11-26 14:00:00
HIST019370,PH0116,MED0044,163,2025-12-24 14:00:00
HIST019371,PH0116,MED0044,129,2026-01-24 14:00:00
HIST019372,PH0116,MED0044,111,2026-02-25 14:00:00
HIST019373,PH0116,MED0044,84,2026-03-25 14:00:00
HIST019374,PH0116,MED0044,60,2026-04-23 14:00:00
HIST019375,PH0116,MED0044,53,2026-05-27 14:00:00
HIST019376,PH0116,MED0044,38,2026-06-26 14:00:00
HIST019377,PH0116,MED0044,27,2026-07-26 14:00:00
HIST019378,PH0117,MED0298,206,2025-11-28 14:00:00
HIST019379,PH0117,MED0298,200,2025-12-27 14:00:00
HIST019380,PH0117,MED0298,213,2026-01-26 14:00:00
HIST019381,PH0117,MED0298,214,2026-02-22 14:00:00
HIST019382,PH0117,MED0298,229,2026-03-27 14:00:00
HIST019383,PH0117,MED0298,219,2026-04-23 14:00:00
HIST019384,PH0117,MED0298,215,2026-05-27 14:00:00
HIST019385,PH0117,MED0298,195,2026-06-25 14:00:00
HIST019386,PH0117,MED0298,208,2026-07-24 14:00:00
HIST019387,PH0117,MED0020,140,2025-11-28 14:00:00
HIST019388,PH0117,MED0020,127,2025-12-25 14:00:00
HIST019389,PH0117,MED0020,128,2026-01-23 14:00:00
HIST019390,PH0117,MED0020,141,2026-02-26 14:00:00
HIST019391,PH0117,MED0020,145,2026-03-28 14:00:00
HIST019392,PH0117,MED0020,133,2026-04-24 14:00:00
HIST019393,PH0117,MED0020,143,2026-05-26 14:00:00
HIST019394,PH0117,MED0020,146,2026-06-26 14:00:00
HIST019395,PH0117,MED0020,140,2026-07-22 14:00:00
HIST019396,PH0117,MED0016,53,2025-11-27 14:00:00
HIST019397,PH0117,MED0016,54,2025-12-25 14:00:00
HIST019398,PH0117,MED0016,53,2026-01-26 14:00:00
HIST019399,PH0117,MED0016,46,2026-02-24 14:00:00
HIST019400,PH0117,MED0016,48,2026-03-27 14:00:00
HIST019401,PH0117,MED0016,52,2026-04-23 14:00:00
HIST019402,PH0117,MED0016,46,2026-05-26 14:00:00
HIST019403,PH0117,MED0016,47,2026-06-24 14:00:00
HIST019404,PH0117,MED0016,52,2026-07-23 14:00:00
HIST019405,PH0117,MED0369,214,2025-11-28 14:00:00
HIST019406,PH0117,MED0369,171,2025-12-26 14:00:00
HIST019407,PH0117,MED0369,126,2026-01-27 14:00:00
HIST019408,PH0117,MED0369,100,2026-02-23 14:00:00
HIST019409,PH0117,MED0369,73,2026-03-27 14:00:00
HIST019410,PH0117,MED0369,66,2026-04-24 14:00:00
HIST019411,PH0117,MED0369,53,2026-05-23 14:00:00
HIST019412,PH0117,MED0369,45,2026-06-25 14:00:00
HIST019413,PH0117,MED0369,33,2026-07-22 14:00:00
HIST019414,PH0117,MED0010,102,2025-11-24 14:00:00
HIST019415,PH0117,MED0010,104,2025-12-26 14:00:00
HIST019416,PH0117,MED0010,101,2026-01-23 14:00:00
HIST019417,PH0117,MED0010,89,2026-02-25 14:00:00
HIST019418,PH0117,MED0010,98,2026-03-28 14:00:00
HIST019419,PH0117,MED0010,92,2026-04-26 14:00:00
HIST019420,PH0117,MED0010,93,2026-05-25 14:00:00
HIST019421,PH0117,MED0010,92,2026-06-23 14:00:00
HIST019422,PH0117,MED0010,106,2026-07-26 14:00:00
HIST019423,PH0117,MED0257,67,2025-11-27 14:00:00
HIST019424,PH0117,MED0257,65,2025-12-24 14:00:00
HIST019425,PH0117,MED0257,64,2026-01-23 14:00:00
HIST019426,PH0117,MED0257,64,2026-02-26 14:00:00
HIST019427,PH0117,MED0257,59,2026-03-27 14:00:00
HIST019428,PH0117,MED0257,64,2026-04-26 14:00:00
HIST019429,PH0117,MED0257,57,2026-05-24 14:00:00
HIST019430,PH0117,MED0257,55,2026-06-25 14:00:00
HIST019431,PH0117,MED0257,64,2026-07-24 14:00:00
HIST019432,PH0117,MED0362,229,2025-11-27 14:00:00
HIST019433,PH0117,MED0362,244,2025-12-26 14:00:00
HIST019434,PH0117,MED0362,235,2026-01-26 14:00:00
HIST019435,PH0117,MED0362,258,2026-02-25 14:00:00
HIST019436,PH0117,MED0362,225,2026-03-25 14:00:00
HIST019437,PH0117,MED0362,228,2026-04-23 14:00:00
HIST019438,PH0117,MED0362,235,2026-05-27 14:00:00
HIST019439,PH0117,MED0362,230,2026-06-26 14:00:00
HIST019440,PH0117,MED0362,243,2026-07-26 14:00:00
HIST019441,PH0117,MED0033,230,2025-11-27 14:00:00
HIST019442,PH0117,MED0033,217,2025-12-24 14:00:00
HIST019443,PH0117,MED0033,219,2026-01-23 14:00:00
HIST019444,PH0117,MED0033,252,2026-02-25 14:00:00
HIST019445,PH0117,MED0033,247,2026-03-25 14:00:00
HIST019446,PH0117,MED0033,221,2026-04-24 14:00:00
HIST019447,PH0117,MED0033,217,2026-05-24 14:00:00
HIST019448,PH0117,MED0033,212,2026-06-26 14:00:00
HIST019449,PH0117,MED0033,210,2026-07-22 14:00:00
HIST019450,PH0117,MED0131,234,2025-11-24 14:00:00
HIST019451,PH0117,MED0131,240,2025-12-26 14:00:00
HIST019452,PH0117,MED0131,269,2026-01-23 14:00:00
HIST019453,PH0117,MED0131,270,2026-02-25 14:00:00
HIST019454,PH0117,MED0131,262,2026-03-25 14:00:00
HIST019455,PH0117,MED0131,266,2026-04-24 14:00:00
HIST019456,PH0117,MED0131,234,2026-05-25 14:00:00
HIST019457,PH0117,MED0131,271,2026-06-24 14:00:00
HIST019458,PH0117,MED0131,254,2026-07-24 14:00:00
HIST019459,PH0117,MED0121,188,2025-11-27 14:00:00
HIST019460,PH0117,MED0121,184,2025-12-25 14:00:00
HIST019461,PH0117,MED0121,165,2026-01-27 14:00:00
HIST019462,PH0117,MED0121,176,2026-02-22 14:00:00
HIST019463,PH0117,MED0121,192,2026-03-27 14:00:00
HIST019464,PH0117,MED0121,179,2026-04-26 14:00:00
HIST019465,PH0117,MED0121,178,2026-05-26 14:00:00
HIST019466,PH0117,MED0121,174,2026-06-25 14:00:00
HIST019467,PH0117,MED0121,164,2026-07-25 14:00:00
HIST019468,PH0117,MED0202,0,2025-11-24 14:00:00
HIST019469,PH0117,MED0202,238,2025-12-24 14:00:00
HIST019470,PH0117,MED0202,20,2026-01-24 14:00:00
HIST019471,PH0117,MED0202,0,2026-02-26 14:00:00
HIST019472,PH0117,MED0202,180,2026-03-25 14:00:00
HIST019473,PH0117,MED0202,11,2026-04-26 14:00:00
HIST019474,PH0117,MED0202,0,2026-05-24 14:00:00
HIST019475,PH0117,MED0202,269,2026-06-25 14:00:00
HIST019476,PH0117,MED0202,14,2026-07-24 14:00:00
HIST019477,PH0117,MED0302,85,2025-11-28 14:00:00
HIST019478,PH0117,MED0302,101,2025-12-26 14:00:00
HIST019479,PH0117,MED0302,88,2026-01-26 14:00:00
HIST019480,PH0117,MED0302,97,2026-02-26 14:00:00
HIST019481,PH0117,MED0302,86,2026-03-26 14:00:00
HIST019482,PH0117,MED0302,92,2026-04-25 14:00:00
HIST019483,PH0117,MED0302,100,2026-05-27 14:00:00
HIST019484,PH0117,MED0302,92,2026-06-22 14:00:00
HIST019485,PH0117,MED0302,95,2026-07-25 14:00:00
HIST019486,PH0117,MED0178,103,2025-11-27 14:00:00
HIST019487,PH0117,MED0178,102,2025-12-27 14:00:00
HIST019488,PH0117,MED0178,98,2026-01-24 14:00:00
HIST019489,PH0117,MED0178,108,2026-02-23 14:00:00
HIST019490,PH0117,MED0178,104,2026-03-27 14:00:00
HIST019491,PH0117,MED0178,104,2026-04-24 14:00:00
HIST019492,PH0117,MED0178,96,2026-05-25 14:00:00
HIST019493,PH0117,MED0178,109,2026-06-26 14:00:00
HIST019494,PH0117,MED0178,104,2026-07-25 14:00:00
HIST019495,PH0117,MED0083,94,2025-11-27 14:00:00
HIST019496,PH0117,MED0083,104,2025-12-25 14:00:00
HIST019497,PH0117,MED0083,92,2026-01-23 14:00:00
HIST019498,PH0117,MED0083,86,2026-02-25 14:00:00
HIST019499,PH0117,MED0083,100,2026-03-28 14:00:00
HIST019500,PH0117,MED0083,96,2026-04-26 14:00:00
HIST019501,PH0117,MED0083,94,2026-05-26 14:00:00
HIST019502,PH0117,MED0083,92,2026-06-23 14:00:00
HIST019503,PH0117,MED0083,101,2026-07-26 14:00:00
HIST019504,PH0117,MED0448,99,2025-11-28 14:00:00
HIST019505,PH0117,MED0448,85,2025-12-27 14:00:00
HIST019506,PH0117,MED0448,62,2026-01-23 14:00:00
HIST019507,PH0117,MED0448,49,2026-02-26 14:00:00
HIST019508,PH0117,MED0448,42,2026-03-24 14:00:00
HIST019509,PH0117,MED0448,29,2026-04-25 14:00:00
HIST019510,PH0117,MED0448,20,2026-05-27 14:00:00
HIST019511,PH0117,MED0448,14,2026-06-26 14:00:00
HIST019512,PH0117,MED0448,10,2026-07-22 14:00:00
HIST019513,PH0117,MED0231,110,2025-11-27 14:00:00
HIST019514,PH0117,MED0231,100,2025-12-26 14:00:00
HIST019515,PH0117,MED0231,129,2026-01-27 14:00:00
HIST019516,PH0117,MED0231,116,2026-02-25 14:00:00
HIST019517,PH0117,MED0231,127,2026-03-25 14:00:00
HIST019518,PH0117,MED0231,123,2026-04-27 14:00:00
HIST019519,PH0117,MED0231,129,2026-05-27 14:00:00
HIST019520,PH0117,MED0231,65,2026-06-25 14:00:00
HIST019521,PH0117,MED0231,68,2026-07-25 14:00:00
HIST019522,PH0117,MED0434,40,2025-11-25 14:00:00
HIST019523,PH0117,MED0434,44,2025-12-26 14:00:00
HIST019524,PH0117,MED0434,42,2026-01-24 14:00:00
HIST019525,PH0117,MED0434,45,2026-02-25 14:00:00
HIST019526,PH0117,MED0434,40,2026-03-28 14:00:00
HIST019527,PH0117,MED0434,38,2026-04-23 14:00:00
HIST019528,PH0117,MED0434,38,2026-05-26 14:00:00
HIST019529,PH0117,MED0434,39,2026-06-23 14:00:00
HIST019530,PH0117,MED0434,38,2026-07-23 14:00:00
HIST019531,PH0117,MED0126,241,2025-11-28 14:00:00
HIST019532,PH0117,MED0126,251,2025-12-24 14:00:00
HIST019533,PH0117,MED0126,211,2026-01-24 14:00:00
HIST019534,PH0117,MED0126,218,2026-02-26 14:00:00
HIST019535,PH0117,MED0126,223,2026-03-27 14:00:00
HIST019536,PH0117,MED0126,234,2026-04-27 14:00:00
HIST019537,PH0117,MED0126,249,2026-05-25 14:00:00
HIST019538,PH0117,MED0126,246,2026-06-23 14:00:00
HIST019539,PH0117,MED0126,250,2026-07-26 14:00:00
HIST019540,PH0117,MED0438,77,2025-11-27 14:00:00
